"last_name, first_name","player_id","year","player_age","ab","pa","hit","single","double","triple","home_run","strikeout","walk","k_percent","bb_percent","batting_avg","slg_percent","on_base_percent","on_base_plus_slg","isolated_power","babip","b_rbi","b_lob","b_total_bases","r_total_caught_stealing","r_total_stolen_base","b_ball","b_called_strike","b_game","b_gnd_into_dp","b_hit_by_pitch","b_intent_walk","b_sac_bunt","b_sac_fly","r_stolen_base_2b","r_stolen_base_3b","r_stolen_base_home","b_total_ball","b_total_strike","b_total_swinging_strike","xba","xslg","woba","xwoba","xobp","xiso","avg_swing_speed","fast_swing_rate","blasts_contact","blasts_swing","squared_up_contact","squared_up_swing","avg_swing_length","swords","exit_velocity_avg","launch_angle_avg","sweet_spot_percent","barrel","barrel_batted_rate","hard_hit_percent","avg_best_speed","avg_hyper_speed","whiff_percent","swing_percent"
"Beaty, Matt","607461","2020","27","50","54","11","8","1","0","2","14","2",25.9,3.7,".220",".360",".278","0.638","0.140",".265","5","23","18","0","0","54","30","21","3","2","0","0","0","0","0","0","60","124","22",".234",".350",".280",".286",".291",".116",,,,,,,,,"90","7.9",38.9,"1",2.8,41.7,"99.76844","94.214919167",25.5,51.1
"Higashioka, Kyle","543309","2020","30","48","48","12","7","1","0","4","11","0",22.9,0,".250",".521",".250","0.771","0.271",".242","10","23","25","0","0","48","31","16","0","0","0","0","0","0","0","0","52","126","20",".237",".513",".319",".312",".237",".277",,,,,,,,,"89.7","18.5",35.1,"5",13.5,29.7,"98.003952222","93.037012778",23.2,53.4
"Chisholm Jr., Jazz","665862","2020","22","56","62","9","5","1","1","2","19","5",30.6,8.1,".161",".321",".242","0.563","0.160",".200","6","33","18","2","2","97","56","21","0","1","0","0","0","2","0","0","105","158","23",".180",".345",".248",".269",".259",".165",,,,,,,,,"87.1","15.6",27,"4",10.8,29.7,"95.690869444","91.981339429",25.5,38.8
"Cameron, Daz","663662","2020","23","57","59","11","8","2","1","0","19","2",32.2,3.4,".193",".263",".220","0.483","0.070",".289","3","29","15","0","1","64","49","17","1","0","0","0","0","1","0","0","71","166","27",".197",".275",".212",".220",".224",".078",,,,,,,,,"87.1","9.3",34.2,"1",2.6,26.3,"97.717315789","92.891790789",26.5,49.4
"Lin, Tzu-Wei","624407","2020","26","52","57","8","7","1","0","0","17","2",29.8,3.5,".154",".173",".182","0.355","0.019",".222","3","25","9","0","0","66","39","26","1","0","0","2","1","0","0","0","70","151","26",".182",".234",".160",".198",".209",".052",,,,,,,,,"85.5","13.7",31.6,"1",2.6,13.2,"93.213277222","90.618098056",28.6,50.7
"Heineman, Tyler","623168","2020","29","42","50","8","7","1","0","0","6","4",12,8,".190",".214",".292","0.506","0.024",".222","1","19","9","0","1","61","30","15","0","2","0","2","0","1","0","0","68","112","12",".203",".271",".243",".270",".305",".068",,,,,,,,,"82.4","34.3",21.1,"1",2.6,10.5,"89.851898235","89.510947273",17.1,45.6
"Castro, Harold","605612","2020","26","49","54","17","13","4","0","0","11","5",20.4,9.3,".347",".429",".407","0.836","0.082",".447","3","16","21","0","0","67","36","22","1","0","0","0","0","0","0","0","72","152","22",".274",".406",".369",".330",".341",".132",,,,,,,,,"89","11.6",44.7,"1",2.6,36.8,"97.525022632","92.846743421",24.1,51.8
"Mathis, Jeff","425772","2020","37","62","68","10","5","1","1","3","24","5",35.3,7.4,".161",".355",".221","0.576","0.194",".194","9","18","22","0","1","95","45","24","0","0","0","0","1","1","0","0","100","169","43",".204",".359",".245",".281",".267",".155",,,,,,,,,"89.6","20.6",43.6,"3",7.7,41,"98.372220526","93.575367568",36.3,46.3
"Dietrich, Derek","518618","2020","30","61","75","12","6","1","0","5","21","9",28,12,".197",".459",".347","0.806","0.262",".200","8","30","28","1","1","95","52","25","4","5","0","0","0","1","0","0","107","197","43",".239",".476",".351",".376",".381",".237",,,,,,,,,"85.4","12.6",47.5,"5",12.5,35,"98.4022665","93.264354",33.1,47.7
"Barrero, Jose","676480","2020","22","67","68","13","13","0","0","0","26","1",38.2,1.5,".194",".194",".206","0.400","0.000",".317","2","31","13","1","1","79","49","24","1","0","0","0","0","0","1","0","84","193","52",".212",".286",".179",".223",".224",".074",,,,,,,,,"86.6","7.7",31.7,"1",2.4,36.6,"98.242117143","93.245962439",40.3,52
"Vargas, Ildemaro","545121","2020","28","51","54","10","7","1","1","1","10","2",18.5,3.7,".196",".314",".222","0.536","0.118",".220","3","31","16","0","0","76","55","24","2","0","0","0","1","0","0","0","81","155","18",".202",".280",".229",".228",".231",".079",,,,,,,,,"85.3","2.1",23.8,"1",2.4,28.6,"96.00784","92.045155952",19,42.4
"Pinder, Chad","640461","2020","28","56","61","13","8","3","0","2","13","5",21.3,8.2,".232",".393",".295","0.688","0.161",".268","8","34","22","0","0","73","29","24","3","0","0","0","0","0","0","0","80","144","21",".242",".451",".299",".325",".304",".209",,,,,,,,,"92.3","13.7",18.6,"4",9.3,44.2,"102.029480455","95.569813256",21.7,51.3
"Smith Jr., Dwight","596105","2020","27","63","72","14","9","3","0","2","19","7",26.4,9.7,".222",".365",".306","0.671","0.143",".279","6","27","23","0","1","103","59","21","1","1","1","0","1","1","0","0","111","176","28",".196",".308",".289",".263",".285",".112",,,,,,,,,"89.9","8.1",22.2,"3",6.7,44.4,"100.445651818","94.579213636",26.5,40.8
"Santana, Domingo","570267","2020","27","70","84","11","6","3","0","2","25","13",29.8,15.5,".157",".286",".298","0.584","0.129",".209","12","36","20","0","0","118","51","24","2","1","0","0","0","0","0","0","127","203","39",".193",".345",".271",".307",".328",".152",,,,,,,,,"85.5","5.4",26.7,"3",6.7,33.3,"100.589733913","94.434752889",27.6,46.1
"Garcia, Greg","594824","2020","30","60","71","12","9","3","0","0","18","7",25.4,9.9,".200",".250",".279","0.529","0.050",".279","11","25","15","0","1","99","75","35","0","0","0","3","1","1","0","0","106","184","18",".194",".228",".243",".239",".276",".035",,,,,,,,,"83.4","11.1",26.1,"0",0,10.9,"91.431753","89.94591575",17.6,37.4
"Casali, Curt","592200","2020","31","76","93","17","8","3","0","6","29","14",31.2,15.1,".224",".500",".366","0.866","0.276",".268","8","26","38","0","2","150","79","31","2","3","0","0","0","2","0","0","169","244","44",".185",".341",".372",".308",".334",".156",,,,,,,,,"88.6","22.1",40.4,"3",6.4,42.6,"97.8239675","93.437627872",27.9,40
"Hechavarría, Adeiny","588751","2020","31","59","63","15","12","3","0","0","12","4",19,6.3,".254",".305",".302","0.607","0.051",".319","2","36","18","0","0","58","26","27","1","0","0","0","0","0","0","0","65","164","24",".220",".260",".271",".244",".269",".041",,,,,,,,,"82.9","11.2",21.3,"0",0,23.4,"95.438917083","91.981336596",20.3,60.3
"Araúz, Jonathan","660620","2020","21","72","80","18","15","2","0","1","21","8",26.3,10,".250",".319",".325","0.644","0.069",".340","9","30","23","0","0","108","79","25","0","0","0","0","0","0","0","0","115","220","24",".292",".357",".291",".325",".363",".065",,,,,,,,,"85.6","9.4",41.2,"0",0,25.5,"96.165417308","92.162761765",22,42.1
"Farmer, Kyle","571657","2020","29","64","70","17","14","3","0","0","13","5",18.6,7.1,".266",".313",".329","0.642","0.047",".333","4","27","20","0","1","92","53","32","0","1","0","0","0","1","0","0","98","173","26",".283",".450",".290",".347",".345",".167",,,,,,,,,"89.6","18.2",37.3,"3",5.9,45.1,"98.7492356","93.8489568",25,44.3
"Ervin, Phillip","640447","2020","27","74","89","11","8","3","0","0","22","14",24.7,15.7,".149",".189",".292","0.481","0.040",".212","4","31","14","0","1","150","74","37","2","1","0","0","0","1","0","0","162","243","35",".166",".198",".239",".251",".306",".033",,,,,,,,,"85.4","16",25,"0",0,25,"96.33533","92.191443846",26.6,41.7
"Hedges, Austin","595978","2020","27","69","83","10","6","1","0","3","23","6",27.7,7.2,".145",".290",".231","0.521","0.145",".159","6","35","20","1","1","118","72","35","3","2","0","5","1","1","0","0","127","208","26",".204",".330",".232",".277",".286",".126",,,,,,,,,"90.2","18.6",26.9,"4",7.7,38.5,"100.062976522","94.531120435",24.3,40.6
"Díaz, Elias","553869","2020","29","68","73","16","12","2","0","2","15","5",20.5,6.8,".235",".353",".288","0.641","0.118",".275","9","36","24","0","0","91","32","26","4","0","0","0","0","0","0","0","98","172","28",".261",".396",".281",".309",".312",".135",,,,,,,,,"87.4","12.9",34,"6",11.3,41.5,"100.286690741","94.319451887",27.9,51.9
"Machín, Vimael","605353","2020","26","63","71","13","11","2","0","0","10","8",14.1,11.3,".206",".238",".296","0.534","0.032",".245","0","33","15","0","0","96","43","24","4","0","0","0","0","0","0","0","101","169","18",".290",".391",".250",".338",".370",".102",,,,,,,,,"89.9","6.4",35.8,"0",0,43.4,"98.646342222","94.15542717",20.6,46.7
"Andujar, Miguel","609280","2020","25","62","65","15","11","2","1","1","9","3",13.8,4.6,".242",".355",".277","0.632","0.113",".269","5","32","22","0","0","84","35","21","1","0","0","0","0","0","0","0","93","157","22",".235",".352",".274",".275",".271",".117",,,,,,,,,"85.9","13.9",28.3,"2",3.8,37.7,"98.150345769","93.075172885",22.1,48.8
"Riddle, JT","595375","2020","28","67","69","10","7","2","0","1","13","2",18.8,2.9,".149",".224",".174","0.398","0.075",".170","1","26","15","0","1","80","25","23","0","0","0","0","0","1","0","0","83","161","33",".214",".345",".174",".253",".237",".131",,,,,,,,,"88.8","6.8",16.7,"2",3.7,27.8,"97.442305385","92.985743846",26.5,55.7
"Chirinos, Robinson","455139","2020","36","74","82","12","8","3","0","1","21","6",25.6,7.3,".162",".243",".232","0.475","0.081",".208","7","43","18","0","0","102","46","26","5","1","0","0","1","0","0","0","117","195","39",".168",".257",".216",".231",".244",".089",,,,,,,,,"84.5","13.8",25.9,"1",1.9,24.1,"95.958042963","92.084643585",31.5,47.8
"Vogt, Stephen","519390","2020","35","72","81","12","6","5","0","1","18","8",22.2,9.9,".167",".278",".247","0.525","0.111",".204","7","33","20","0","0","101","62","26","1","0","0","0","1","0","0","0","105","201","24",".181",".309",".235",".257",".262",".128",,,,,,,,,"87.3","21.2",23.6,"2",3.6,30.9,"97.007221852","92.504436667",19.4,45.4
"Torrens, Luis","620443","2020","24","70","78","18","12","5","0","1","15","7",19.2,9,".257",".371",".325","0.696","0.114",".315","6","31","26","0","0","102","65","25","1","0","0","1","0","0","0","0","110","184","22",".260",".393",".307",".318",".328",".133",,,,,,,,,"93","13.9",32.1,"1",1.8,57.1,"100.664778889","95.584037037",21,40.5
"Donaldson, Josh","518626","2020","34","81","102","18","10","2","0","6","24","18",23.5,17.6,".222",".469",".373","0.842","0.247",".231","11","29","38","0","0","181","76","28","4","2","1","0","1","0","0","0","196","253","56",".213",".418",".362",".347",".370",".205",,,,,,,,,"92.8","6.2",24.1,"4",6.9,53.4,"101.249017586","95.821457544",34.5,39.4
"Ford, Mike","645801","2020","27","74","84","10","4","4","0","2","16","7",19,8.3,".135",".270",".226","0.496","0.135",".140","11","45","20","0","0","144","69","29","4","2","0","0","1","0","0","0","153","203","30",".231",".393",".224",".311",".312",".162",,,,,,,,,"89.7","8.4",30.5,"4",6.8,39,"99.870894","94.117928136",26.1,37.6
"Rios, Edwin","621458","2020","26","76","83","19","5","6","0","8","18","4",21.7,4.8,".250",".645",".301","0.946","0.395",".216","17","32","49","0","0","91","49","32","2","2","0","0","1","0","0","0","97","196","49",".282",".631",".385",".397",".331",".350",,,,,,,,,"91.5","14.5",40.7,"8",13.6,45.8,"101.687397241","95.520647586",36.1,50.2
"Davis, Khris","501981","2020","32","85","99","17","10","5","0","2","26","10",26.3,10.1,".200",".329",".303","0.632","0.129",".259","10","56","28","0","0","125","46","30","5","3","0","0","1","0","0","0","140","258","64",".221",".407",".284",".320",".321",".187",,,,,,,,,"87.7","18.9",38.3,"5",8.3,31.7,"98.013347","93.106981167",33,53.3
"Luplow, Jordan","656669","2020","26","78","92","15","7","5","1","2","19","12",20.7,13,".192",".359",".304","0.663","0.167",".224","8","34","28","1","0","148","61","29","3","1","0","0","1","0","0","0","166","232","28",".199",".362",".293",".300",".311",".163",,,,,,,,,"83.5","24.7",35,"4",6.7,25,"95.272657333","91.761308667",19.9,43
"Straw, Myles","664702","2020","25","82","86","17","13","4","0","0","22","4",25.6,4.7,".207",".256",".244","0.500","0.049",".283","8","33","21","2","5","107","77","33","0","0","0","0","0","6","0","0","121","231","25",".222",".322",".223",".255",".259",".099",,,,,,,,,"87.4","15.9",36.7,"1",1.7,21.7,"95.070437667","91.619290169",19.5,43.8
"Martínez, José A.","500874","2020","31","88","98","16","10","4","0","2","27","10",27.6,10.2,".182",".295",".265","0.560","0.113",".237","10","40","26","0","0","138","74","34","6","0","1","0","0","0","0","0","146","248","47",".218",".356",".248",".288",".297",".139",,,,,,,,,"87.9","6.2",31.1,"3",4.9,32.8,"97.859365484","93.02302377",28.2,44.2
"Bonifacio, Jorge","593528","2020","27","86","94","19","14","3","0","2","26","5",27.7,5.3,".221",".326",".277","0.603","0.105",".288","17","38","28","0","0","111","48","30","1","2","0","0","1","0","0","0","123","247","58",".203",".301",".266",".255",".262",".098",,,,,,,,,"82.9","18.3",32.8,"2",3.3,27.9,"95.278248065","91.698781803",32.7,53.8
"Osuna, José","591741","2020","27","78","82","16","9","3","0","4","16","4",19.5,4.9,".205",".397",".244","0.641","0.192",".207","11","27","31","1","0","98","41","26","1","0","0","0","0","0","0","0","107","201","40",".266",".472",".273",".330",".302",".206",,,,,,,,,"89.1","14.7",37.1,"8",12.9,41.9,"100.26763871","94.394723548",28.1,51.9
"Bart, Joey","663698","2020","23","103","111","24","17","5","2","0","41","3",36.9,2.7,".233",".320",".288","0.608","0.087",".387","7","47","33","0","0","121","72","33","1","5","0","0","0","0","0","0","136","295","63",".200",".292",".271",".248",".258",".092",,,,,,,,,"89","12.6",29,"3",4.8,48.4,"102.501787419","95.562894194",34.5,51.7
"Lamb, Jake","571875","2020","29","88","99","17","9","5","0","3","25","8",25.3,8.1,".193",".352",".283","0.635","0.159",".233","10","38","31","1","0","148","82","31","1","3","0","0","0","0","0","0","161","270","41",".237",".427",".281",".328",".322",".190",,,,,,,,,"90.2","16.7",36.5,"5",7.9,50.8,"100.316553438","94.67103619",26.6,43.6
"Hilliard, Sam","656541","2020","26","105","114","22","12","2","2","6","42","9",36.8,7.9,".210",".438",".272","0.710","0.228",".281","10","42","46","0","3","175","80","36","0","0","0","0","0","3","0","0","182","310","81",".193",".345",".301",".266",".257",".152",,,,,,,,,"88.3","10.8",20.6,"6",9.5,44.4,"101.100621667","94.718077667",38.7,46.7
"Slater, Austin","596103","2020","27","85","104","24","16","2","1","5","22","16",21.2,15.4,".282",".506",".408","0.914","0.224",".328","7","39","43","1","8","149","91","31","2","2","0","1","0","8","0","0","162","269","43",".303",".540",".395",".416",".425",".237",,,,,,,,,"89.2","10.9",45.3,"9",14.1,45.3,"100.741879063","94.676060794",25.3,41.3
"Toro, Abraham","647351","2020","23","87","97","13","8","2","0","3","23","3",23.7,3.1,".149",".276",".237","0.513","0.127",".164","9","49","24","1","1","97","56","33","1","7","0","0","0","1","0","0","119","250","37",".220",".326",".234",".284",".300",".106",,,,,,,,,"86.1","7.6",26.6,"2",3.1,28.1,"96.344898438","92.219182813",23.7,52.6
"Trevino, Jose","624431","2020","27","76","83","19","9","8","0","2","15","3",18.1,3.6,".250",".434",".280","0.714","0.184",".279","9","33","33","0","0","104","70","24","1","1","0","1","2","0","0","0","110","200","23",".244",".447",".300",".319",".289",".203",,,,,,,,,"88.8","10.6",31.3,"8",12.5,40.6,"100.154312813","94.405059206",20,41.8
"Jones, JaCoby","592444","2020","28","97","108","26","12","9","0","5","34","7",31.5,6.5,".268",".515",".333","0.848","0.247",".356","14","41","50","1","1","163","95","30","1","3","0","0","1","1","0","0","174","284","55",".240",".425",".358",".321",".310",".185",,,,,,,,,"89.5","11",35.9,"7",10.9,45.3,"101.511388125","94.944766719",33.3,41.3
"Gosselin, Phil","594838","2020","31","92","102","23","15","5","0","3","27","10",26.5,9.8,".250",".402",".324","0.726","0.152",".323","12","41","37","0","0","154","84","39","3","0","1","0","0","0","0","0","164","254","36",".238",".359",".313",".295",".313",".121",,,,,,,,,"85.3","13.8",36.9,"4",6.2,29.2,"97.572053438","92.825179219",25.3,40.7
"Taylor, Michael A.","572191","2020","29","92","99","18","7","6","0","5","27","6",27.3,6.1,".196",".424",".253","0.677","0.228",".217","16","52","39","0","0","126","65","38","2","1","0","0","0","0","0","0","134","259","49",".229",".480",".287",".325",".283",".251",,,,,,,,,"89","12.4",27.7,"10",15.4,36.9,"99.556332188","93.990519841",28.4,49.4
"Barnes, Austin","605131","2020","30","86","104","21","17","3","0","1","24","13",23.1,12.5,".244",".314",".353","0.667","0.070",".323","9","48","27","0","3","153","54","29","0","2","0","2","1","3","0","0","159","231","37",".193",".279",".306",".274",".310",".086",,,,,,,,,"86.9","16.2",21.5,"1",1.5,35.4,"97.68395875","92.946501587",24.9,45.4
"Hayes, Ke'Bryan","663647","2020","23","85","95","32","18","7","2","5","20","9",21.1,9.5,".376",".682",".442","1.124","0.306",".450","11","26","58","0","1","130","75","24","2","1","2","0","0","1","0","0","142","246","26",".291",".486",".464",".362",".366",".195",,,,,,,,,"92.8","7.4",35.4,"6",9.2,55.4,"104.062299688","97.043049844",18.1,44.1
"Dahl, David","621311","2020","26","93","99","17","13","2","2","0","28","4",28.3,4,".183",".247",".222","0.469","0.064",".258","9","34","23","0","1","115","52","24","0","1","0","0","1","1","0","0","124","268","56",".202",".289",".208",".234",".240",".087",,,,,,,,,"85.9","17",30.3,"2",3,22.7,"94.518944545","91.309618",31,55.1
"Haseley, Adam","656514","2020","24","79","92","22","17","5","0","0","17","7",18.5,7.6,".278",".342",".348","0.690","0.064",".349","13","38","27","0","0","131","71","40","3","2","1","3","1","0","0","0","140","229","20",".267",".340",".305",".303",".339",".072",,,,,,,,,"86.6","0.3",34.8,"1",1.5,31.8,"97.24517125","92.852549365",15.2,42.8
"Adrianza, Ehire","501303","2020","30","89","101","17","10","7","0","0","23","11",22.8,10.9,".191",".270",".287","0.557","0.079",".258","3","46","24","0","1","140","63","44","3","1","0","0","0","1","0","0","154","252","26",".204",".312",".257",".279",".299",".108",,,,,,,,,"85.9","16",33.3,"2",3,24.2,"94.4003","91.307237656",18,46.6
"Sandoval, Pablo","467055","2020","33","84","94","18","16","1","0","1","19","8",20.2,8.5,".214",".262",".287","0.549","0.048",".262","6","53","22","0","0","117","42","34","3","1","0","0","1","0","0","0","123","232","53",".236",".347",".252",".292",".308",".111",,,,,,,,,"91.9","8",28.8,"2",3,51.5,"102.788208788","96.272237538",30.5,53.5
"Ward, Taylor","621493","2020","26","94","102","26","18","6","2","0","28","8",27.5,7.8,".277",".383",".333","0.716","0.106",".394","5","26","36","0","2","122","83","34","1","0","0","0","0","2","0","0","133","258","34",".250",".396",".314",".309",".308",".146",,,,,,,,,"91.1","10.4",31.8,"3",4.5,47,"101.364597576","95.238465152",24,44.8
"Kieboom, Carter","666198","2020","22","99","122","20","19","1","0","0","33","17",27,13.9,".202",".212",".344","0.556","0.010",".299","9","48","21","1","0","186","91","33","6","5","0","0","1","0","0","0","206","330","53",".180",".220",".275",".274",".330",".040",,,,,,,,,"85.1","11.9",31.3,"0",0,20.9,"94.344971212","91.204297273",25.5,44.6
"Wade, Tyler","642180","2020","25","88","105","15","9","3","0","3","22","12",21,11.4,".170",".307",".288","0.595","0.137",".188","10","34","27","1","4","142","71","52","1","3","0","1","1","3","1","0","148","246","24",".242",".326",".271",".310",".349",".085",,,,,,,,,"86.6","13.4",30.9,"1",1.5,27.9,"96.369860625","92.261423492",18.9,44.4
"Varsho, Daulton","662139","2020","23","101","115","19","9","5","2","3","33","12",28.7,10.4,".188",".366",".287","0.653","0.178",".246","9","51","37","1","3","141","84","37","1","2","0","0","0","2","1","0","160","290","54",".196",".347",".287",".288",".294",".150",,,,,,,,,"86.2","18.4",27.9,"3",4.4,38.2,"98.430810313","93.224159688",30.6,45.8
